Date,Price
5/6/2016,14224.00
5/9/2016,14134.10
5/10/2016,14164.10
5/11/2016,14283.90
5/12/2016,14194.00
5/13/2016,14194.00
5/16/2016,14164.10
5/17/2016,14253.90
5/18/2016,14283.90
5/19/2016,14283.90
5/20/2016,14343.70
5/23/2016,14313.80
5/24/2016,14283.90
5/25/2016,14283.90
5/26/2016,14224.00
5/27/2016,14422.80
5/30/2016,14458.00
5/31/2016,14352.50
6/1/2016,14352.50
6/2/2016,14352.50
6/3/2016,14317.30
6/6/2016,14211.70
6/7/2016,14246.90
6/8/2016,14317.30
6/9/2016,14246.90
6/10/2016,14246.90
6/13/2016,14211.70
6/14/2016,14246.90
6/15/2016,14176.60
6/16/2016,14211.70
6/17/2016,14211.70
6/20/2016,15020.80
6/21/2016,15020.80
6/22/2016,14915.30
6/23/2016,14739.40
6/24/2016,14387.60
6/27/2016,14493.20
6/28/2016,14493.20
6/29/2016,14774.60
6/30/2016,14704.20
7/1/2016,14739.40
7/4/2016,14950.50
7/5/2016,14844.90
7/6/2016,14880.10
7/7/2016,15231.90
7/8/2016,15337.40
7/11/2016,14985.60
7/12/2016,14985.60
7/13/2016,15091.20
7/14/2016,15126.40
7/15/2016,14985.60
7/18/2016,14985.60
7/19/2016,14739.40
7/20/2016,14633.90
7/21/2016,14633.90
7/22/2016,14528.30
7/25/2016,14458.00
7/26/2016,14387.60
7/27/2016,14528.30
7/28/2016,14528.30
7/29/2016,14422.80
8/1/2016,14458.00
8/2/2016,14282.10
8/3/2016,14246.90
8/4/2016,14211.70
8/5/2016,14246.90
8/8/2016,14282.10
8/9/2016,14387.60
8/10/2016,14458.00
8/11/2016,14704.20
8/12/2016,14633.90
8/15/2016,14633.90
8/16/2016,15020.80
8/17/2016,15196.70
8/18/2016,15161.50
8/19/2016,14915.30
8/22/2016,14951.30
8/23/2016,15023.40
8/24/2016,15131.50
8/25/2016,15275.60
8/26/2016,15491.70
8/29/2016,15347.60
8/30/2016,15347.60
8/31/2016,15816.00
9/1/2016,16032.10
9/5/2016,16032.10
9/6/2016,15924.10
9/7/2016,15888.00
9/8/2016,16428.40
9/9/2016,16464.50
9/12/2016,16212.30
9/13/2016,16284.30
9/14/2016,16392.40
9/15/2016,16140.20
9/16/2016,16212.30
9/19/2016,16320.40
9/20/2016,16446.50
9/21/2016,16392.40
9/22/2016,16788.70
9/23/2016,17076.90
9/26/2016,17221.00
9/27/2016,17221.00
9/28/2016,17257.10
9/29/2016,17058.90
9/30/2016,16806.70
10/3/2016,16806.70
10/4/2016,16860.80
10/5/2016,16860.80
10/6/2016,16608.60
10/7/2016,16230.30
10/10/2016,15707.90
10/11/2016,16032.10
10/12/2016,15779.90
10/13/2016,15852.00
10/14/2016,15798.00
10/17/2016,15635.80
10/18/2016,15707.90
10/19/2016,15798.00
10/20/2016,15671.90
10/21/2016,15635.80
10/24/2016,15563.80
10/25/2016,15563.80
10/26/2016,15491.70
10/27/2016,15563.80
10/28/2016,15707.90
10/31/2016,15671.90
11/1/2016,15599.80
11/2/2016,15347.60
11/3/2016,15131.50
11/4/2016,15185.50
11/7/2016,15419.70
11/8/2016,15437.70
11/9/2016,15203.50
11/10/2016,15383.60
11/11/2016,15491.70
11/14/2016,15401.70
11/15/2016,15563.80
11/16/2016,15509.70
11/17/2016,15347.60
11/18/2016,15527.80
11/21/2016,15527.80
11/22/2016,15527.80
11/23/2016,15834.00
11/24/2016,15978.10
11/25/2016,15834.00
11/28/2016,15671.90
11/29/2016,15545.80
11/30/2016,15617.80
12/1/2016,15563.80
12/2/2016,15473.70
12/5/2016,15347.60
12/6/2016,15239.50
12/7/2016,15167.50
12/8/2016,15221.50
12/9/2016,15455.70
12/12/2016,15203.50
12/13/2016,15059.40
12/14/2016,15131.50
12/15/2016,15077.40
12/16/2016,15167.50
12/19/2016,15383.60
12/20/2016,15329.60
12/21/2016,15311.60
12/22/2016,15329.60
12/23/2016,15365.60
12/26/2016,15383.60
12/27/2016,15545.80
12/28/2016,15707.90
12/29/2016,15653.90
12/30/2016,15852.00
1/3/2017,16158.20
1/4/2017,16302.30
1/5/2017,16248.30
1/6/2017,16194.30
1/9/2017,16284.30
1/10/2017,16572.50
1/11/2017,16608.60
1/12/2017,16554.50
1/13/2017,16176.20
1/16/2017,15852.00
1/17/2017,15996.10
1/18/2017,15779.90
1/19/2017,15779.90
1/20/2017,15924.10
1/23/2017,16014.10
1/24/2017,16104.20
1/25/2017,16248.30
2/2/2017,16176.20
2/3/2017,16104.20
2/6/2017,15960.10
2/7/2017,16032.10
2/8/2017,16068.20
2/9/2017,16050.20
2/10/2017,16014.10
2/13/2017,16140.20
2/14/2017,16716.70
2/15/2017,16572.50
2/16/2017,16320.40
2/17/2017,16320.40
2/20/2017,16230.30
2/21/2017,16356.40
2/22/2017,16500.50
2/23/2017,16572.50
2/24/2017,16572.50
2/27/2017,16770.70
2/28/2017,16518.50
3/1/2017,16464.50
3/2/2017,16374.40
3/3/2017,16446.50
3/6/2017,16554.50
3/7/2017,16500.50
3/8/2017,16500.50
3/9/2017,16392.40
3/10/2017,16572.50
3/13/2017,16482.50
3/14/2017,16464.50
3/15/2017,16410.40
3/16/2017,16464.50
3/17/2017,16536.50
3/20/2017,16788.70
3/21/2017,16788.70
3/22/2017,16608.60
3/23/2017,17293.10
3/24/2017,17185.00
3/27/2017,17149.00
3/28/2017,17076.90
3/29/2017,17113.00
3/30/2017,16968.80
3/31/2017,17040.90
4/3/2017,16716.70
4/4/2017,16932.80
4/5/2017,16770.70
4/7/2017,16932.80
4/10/2017,16932.80
4/11/2017,16914.80
4/12/2017,17131.00
4/13/2017,17022.90
4/14/2017,16590.60
4/17/2017,16464.50
4/18/2017,16572.50
4/19/2017,16572.50
4/20/2017,16518.50
4/21/2017,16518.50
4/24/2017,16482.50
4/25/2017,16446.50
4/26/2017,16572.50
4/27/2017,16752.70
4/28/2017,16734.70
5/3/2017,16932.80
5/4/2017,16932.80
5/5/2017,16968.80
5/8/2017,16932.80
5/9/2017,17401.20
5/10/2017,17329.10
5/11/2017,17329.10
5/12/2017,17293.10
5/15/2017,17221.00
5/16/2017,17113.00
5/17/2017,17221.00
5/18/2017,17257.10
5/19/2017,17437.20
5/22/2017,17473.20
5/23/2017,17599.30
5/24/2017,17689.40
5/25/2017,18016.70
5/26/2017,17805.30
5/29/2017,18016.70
5/30/2017,18185.90
5/31/2017,18185.90
6/1/2017,18376.20
6/2/2017,18291.60
6/5/2017,18291.60
6/6/2017,18735.70
6/7/2017,18630.00
6/8/2017,18693.40
6/9/2017,19095.20
6/12/2017,18904.90
6/13/2017,19179.80
6/14/2017,19116.30
6/15/2017,19200.90
6/16/2017,19327.80
6/19/2017,19581.50
6/20/2017,19518.10
6/21/2017,20089.10
6/22/2017,20131.40
6/23/2017,20067.90
6/26/2017,19750.70
6/27/2017,19327.80
6/28/2017,19602.70
6/29/2017,19666.10
6/30/2017,19814.20
7/3/2017,19623.80
7/4/2017,19708.40
7/5/2017,19750.70
7/6/2017,20258.20
7/7/2017,20554.30
7/10/2017,20385.10
7/11/2017,20131.40
7/12/2017,20279.40
7/13/2017,20660.00
7/14/2017,20596.60
7/17/2017,20300.50
7/18/2017,20215.90
7/19/2017,19835.30
7/20/2017,19793.00
7/21/2017,19539.30
7/24/2017,19666.10
7/25/2017,19750.70
7/26/2017,20215.90
7/27/2017,20385.10
7/28/2017,20533.10
7/31/2017,20448.50
8/1/2017,20723.50
8/2/2017,20892.60
8/3/2017,21188.70
8/4/2017,21188.70
8/7/2017,21082.90
8/8/2017,20702.30
8/9/2017,20469.70
8/10/2017,20681.20
8/11/2017,20913.80
8/14/2017,20808.00
8/15/2017,20681.20
8/16/2017,20554.30
8/17/2017,20467.90
8/18/2017,20511.10
8/21/2017,20619.10
8/22/2017,20338.40
8/23/2017,20381.60
8/24/2017,20597.50
8/25/2017,20511.10
8/28/2017,20554.30
8/29/2017,20619.10
8/30/2017,20640.60
8/31/2017,20942.90
9/1/2017,20986.10
9/5/2017,20942.90
9/6/2017,20813.40
9/7/2017,20683.80
9/8/2017,20597.50
9/11/2017,20446.30
9/12/2017,20770.20
9/13/2017,21050.90
9/14/2017,20878.10
9/15/2017,20813.40
9/18/2017,20878.10
9/19/2017,20899.70
9/20/2017,21007.70
9/21/2017,21331.50
9/22/2017,21353.10
9/25/2017,21094.00
9/26/2017,21158.80
9/27/2017,21158.80
9/28/2017,21137.20
9/29/2017,21050.90
10/2/2017,20813.40
10/3/2017,20662.20
10/4/2017,20748.60
10/5/2017,20856.50
10/6/2017,21050.90
10/9/2017,21072.50
10/10/2017,21288.40
10/11/2017,21547.40
10/12/2017,22022.40
10/13/2017,22108.80
10/16/2017,22195.20
10/17/2017,22238.30
10/18/2017,21806.50
10/19/2017,21849.70
10/20/2017,21720.20
10/23/2017,21288.40
10/24/2017,21288.40
10/25/2017,21461.10
10/26/2017,21417.90
10/27/2017,21677.00
10/30/2017,21590.60
10/31/2017,21763.40
11/1/2017,21936.10
11/2/2017,21806.50
11/3/2017,22022.40
11/6/2017,22195.20
11/7/2017,22108.80
11/8/2017,22886.10
11/9/2017,22713.30
11/10/2017,22540.60
11/13/2017,23317.90
11/14/2017,23274.70
11/15/2017,24570.10
11/16/2017,24613.30
11/17/2017,24483.80
11/20/2017,25001.90
11/21/2017,24699.70
11/22/2017,25045.10
11/23/2017,24872.40
11/24/2017,25001.90
11/27/2017,25131.50
11/28/2017,24829.20
11/29/2017,25606.50
11/30/2017,25217.90
12/1/2017,25217.90
12/4/2017,25390.60
12/5/2017,24742.90
12/6/2017,24527.00
12/7/2017,24224.70
12/8/2017,23965.60
12/11/2017,23102.00
12/12/2017,23188.30
12/13/2017,23620.10
12/14/2017,24138.30
12/15/2017,24397.40
12/18/2017,24311.00
12/19/2017,23836.10
12/20/2017,24311.00
12/21/2017,24354.20
12/22/2017,24656.50
12/25/2017,24872.40
12/26/2017,24656.50
12/27/2017,24483.80
12/28/2017,24699.70
12/29/2017,24656.50
1/2/2018,25822.40
1/3/2018,25822.40
1/4/2018,26340.60
1/5/2018,25908.80
1/8/2018,26297.40
1/9/2018,26815.60
1/10/2018,26556.50
1/11/2018,26556.50
1/12/2018,25995.10
1/15/2018,26340.60
1/16/2018,26340.60
1/17/2018,25476.90
1/18/2018,25476.90
1/19/2018,25433.80
1/22/2018,26297.40
1/25/2018,26383.70
1/26/2018,26254.20
1/29/2018,26038.30
1/30/2018,27636.00
1/31/2018,27161.00
2/1/2018,26599.70
2/2/2018,26340.60
2/5/2018,24656.50
2/6/2018,23404.20
2/7/2018,24440.60
2/8/2018,23836.10
2/9/2018,23749.70
2/12/2018,24656.50
2/13/2018,25476.90
2/21/2018,25649.70
2/22/2018,25217.90
2/23/2018,26124.70
2/26/2018,26081.50
2/27/2018,25822.40
2/28/2018,25822.40
3/1/2018,26254.20
3/2/2018,26383.70
3/5/2018,26556.50
3/6/2018,27333.70
3/7/2018,26858.70
3/8/2018,26858.70
3/9/2018,26599.70
3/12/2018,26513.30
3/13/2018,25951.90
3/14/2018,26254.20
3/15/2018,26167.80
3/16/2018,25951.90
3/19/2018,26124.70
3/20/2018,26470.10
3/21/2018,26340.60
3/22/2018,25951.90
3/23/2018,25304.20
3/26/2018,25563.30
3/27/2018,25692.80
3/28/2018,25433.80
3/29/2018,25692.80
3/30/2018,26211.00
4/2/2018,26556.50
4/3/2018,26426.90
4/4/2018,26642.80
4/5/2018,27204.20
4/6/2018,27074.60
4/9/2018,27376.90
4/10/2018,27808.70
4/11/2018,27204.20
4/12/2018,27463.30
4/13/2018,26772.40
4/16/2018,26383.70
4/17/2018,26772.40
4/18/2018,26772.40
4/19/2018,26211.00
4/20/2018,26470.10
4/23/2018,25045.10
4/24/2018,24354.20
4/26/2018,23749.70
4/27/2018,24613.30
5/2/2018,24613.30
5/3/2018,25045.10
5/4/2018,25390.60
5/7/2018,25736.00
5/8/2018,25476.90
5/9/2018,25217.90
5/10/2018,25174.70
5/11/2018,25692.80
5/14/2018,26599.70
5/15/2018,26513.30
5/16/2018,26124.70
5/17/2018,26167.80
5/18/2018,26254.20
5/21/2018,26340.60
5/22/2018,25779.20
5/23/2018,26167.80
5/24/2018,25692.80
5/25/2018,24911.00
5/28/2018,23178.90
5/29/2018,24146.90
5/30/2018,23153.50
5/31/2018,23433.70
6/1/2018,23662.90
6/4/2018,24070.40
6/5/2018,24350.60
6/6/2018,24707.20
6/7/2018,24350.60
6/8/2018,24427.00
6/11/2018,24197.80
6/12/2018,23586.50
6/13/2018,23841.20
6/14/2018,23739.30
6/15/2018,23688.40
6/18/2018,23128.00
6/19/2018,22669.50
6/20/2018,23128.00
6/21/2018,22618.60
6/22/2018,22924.20
6/25/2018,22975.20
6/26/2018,22669.50
6/27/2018,22567.60
6/28/2018,21650.70
6/29/2018,21141.20
7/2/2018,20479.00
7/3/2018,19867.70
7/4/2018,20377.10
7/5/2018,20122.40
7/6/2018,20784.60
7/9/2018,20453.50
7/10/2018,20580.90
7/11/2018,19969.50
7/12/2018,19765.80
7/13/2018,20682.70
7/16/2018,20835.60
7/17/2018,21345.00
7/18/2018,21854.40
7/19/2018,21650.70
7/20/2018,21192.20
7/23/2018,21395.90
7/24/2018,21497.80
7/25/2018,21599.70
7/26/2018,21676.10
7/27/2018,22058.20
7/30/2018,22058.20
7/31/2018,21803.50
8/1/2018,21395.90
8/2/2018,21752.50
8/3/2018,21701.60
8/6/2018,21523.30
8/7/2018,21370.50
8/8/2018,21650.70
8/9/2018,21803.50
8/10/2018,21956.30
8/13/2018,22134.60
8/14/2018,22567.60
8/15/2018,22312.90
8/16/2018,22417.20
8/17/2018,22677.80
8/20/2018,22782.10
8/21/2018,22782.10
8/22/2018,22964.60
8/23/2018,23147.00
8/24/2018,23173.10
8/27/2018,23147.00
8/28/2018,23042.80
8/29/2018,23042.80
8/30/2018,23016.70
8/31/2018,23042.80
9/4/2018,22990.60
9/5/2018,22573.60
9/6/2018,22078.30
9/7/2018,22417.20
9/10/2018,22182.60
9/11/2018,22495.40
9/12/2018,22443.20
9/13/2018,22625.70
9/14/2018,23225.20
9/17/2018,22990.60
9/18/2018,23355.60
9/19/2018,23694.40
9/20/2018,23929.00
9/21/2018,23929.00
9/24/2018,24033.30
9/25/2018,23929.00
9/26/2018,24007.20
9/27/2018,24085.40
9/28/2018,24137.60
10/1/2018,23981.20
10/2/2018,23616.20
10/3/2018,23720.50
10/4/2018,23903.00
10/5/2018,23772.60
10/8/2018,23459.80
10/9/2018,23303.40
10/10/2018,23616.20
10/11/2018,22260.80
10/12/2018,22834.20
10/15/2018,22417.20
10/16/2018,22547.50
10/17/2018,22730.00
10/18/2018,22730.00
10/19/2018,22417.20
10/22/2018,22495.40
10/23/2018,22000.10
10/24/2018,21791.60
10/25/2018,21400.60
10/26/2018,21270.30
10/29/2018,21374.50
10/30/2018,21374.50
10/31/2018,21869.80
11/1/2018,21843.70
11/2/2018,22365.00
11/5/2018,22182.60
11/6/2018,21974.00
11/7/2018,21817.60
11/8/2018,21974.00
11/9/2018,21504.90
11/12/2018,21869.80
11/13/2018,21713.40
11/14/2018,22026.20
11/15/2018,22000.10
11/16/2018,22286.80
11/19/2018,22495.40
11/20/2018,22625.70
11/21/2018,22625.70
11/22/2018,22625.70
11/23/2018,22443.20
11/26/2018,22130.40
11/27/2018,22286.80
11/28/2018,22312.90
11/29/2018,22365.00
11/30/2018,22365.00
12/3/2018,23407.70
12/4/2018,23433.80
12/5/2018,23251.30
12/6/2018,23147.00
12/7/2018,23512.00
12/10/2018,23042.80
12/11/2018,22964.60
12/12/2018,23173.10
12/13/2018,23251.30
12/14/2018,23016.70
12/17/2018,22417.20
12/18/2018,21895.80
12/19/2018,21948.00
12/20/2018,21921.90
12/21/2018,22156.50
12/24/2018,21895.80
12/25/2018,21635.20
12/26/2018,21583.10
12/27/2018,21791.60
12/28/2018,22000.10
1/2/2019,21478.80
1/3/2019,21270.30
1/4/2019,21426.70
1/7/2019,21791.60
1/8/2019,21895.80
1/9/2019,22104.40
1/10/2019,21974.00
1/11/2019,22000.10
1/14/2019,22156.50
1/15/2019,22312.90
1/16/2019,22182.60
1/17/2019,21895.80
1/18/2019,21895.80
1/21/2019,22156.50
1/22/2019,22078.30
1/23/2019,22078.30
1/24/2019,22130.40
1/25/2019,22104.40
1/28/2019,21948.00
1/29/2019,22156.50
1/30/2019,22521.40
1/31/2019,22521.40
2/1/2019,22208.60
2/11/2019,23016.70
2/12/2019,22886.40
2/13/2019,23225.20
2/14/2019,23068.80
2/15/2019,23042.80
2/18/2019,23147.00
2/19/2019,23147.00
2/20/2019,23381.60
2/21/2019,23355.60
2/22/2019,23564.10
2/25/2019,23720.50
2/26/2019,23564.10
2/27/2019,23512.00
2/28/2019,23042.80
3/1/2019,23251.30
3/4/2019,23459.80
3/5/2019,23407.70
3/6/2019,23251.30
3/7/2019,23329.50
3/8/2019,23277.40
3/11/2019,23199.20
3/12/2019,24241.80
3/13/2019,24085.40
3/14/2019,24111.50
3/15/2019,23981.20
3/18/2019,24085.40
3/19/2019,23824.80
3/20/2019,23694.40
3/21/2019,23512.00
3/22/2019,23485.90
3/25/2019,23147.00
3/26/2019,23329.50
3/27/2019,23459.80
3/28/2019,23538.00
3/29/2019,23720.50
4/1/2019,23876.90
4/2/2019,23981.20
4/3/2019,24606.80
4/4/2019,24919.60
4/5/2019,24919.60
4/8/2019,24919.60
4/9/2019,24658.90
4/10/2019,24450.40
4/11/2019,24502.50
4/12/2019,25128.10
4/16/2019,24971.70
4/17/2019,25284.50
4/18/2019,25284.50
4/19/2019,25258.40
4/22/2019,24971.70
4/23/2019,24971.70
4/24/2019,25310.60
4/25/2019,25440.90
4/26/2019,25831.90
5/2/2019,25988.30
5/3/2019,26066.50
5/6/2019,25414.80
5/7/2019,25910.10
5/8/2019,25884.00
5/9/2019,25336.60
5/10/2019,25545.20
5/13/2019,25805.80
5/14/2019,26170.80
5/15/2019,26275.00
5/16/2019,25884.00
5/17/2019,25965.80
5/20/2019,26433.20
5/21/2019,26812.90
5/22/2019,26433.20
5/23/2019,26696.00
5/24/2019,26637.60
5/27/2019,26433.20
5/28/2019,26199.50
5/29/2019,25761.40
5/30/2019,26024.30
5/31/2019,25761.40
6/3/2019,25410.90
6/4/2019,25294.10
6/5/2019,25469.30
6/6/2019,25995.10
6/7/2019,26404.00
6/10/2019,26345.60
6/11/2019,26404.00
6/12/2019,26316.30
6/13/2019,26024.30
6/14/2019,25936.60
6/17/2019,25732.20
6/18/2019,25732.20
6/19/2019,26082.70
6/20/2019,26520.80
6/21/2019,26520.80
6/24/2019,26374.80
6/25/2019,27163.40
6/26/2019,26958.90
6/27/2019,26520.80
6/28/2019,26579.20
7/1/2019,27513.90
7/2/2019,27397.00
7/3/2019,27338.60
7/4/2019,27426.20
7/5/2019,27221.80
7/8/2019,27046.50
7/9/2019,27309.40
7/10/2019,27484.70
7/11/2019,27455.50
7/12/2019,27455.50
7/15/2019,27630.70
7/16/2019,27630.70
7/17/2019,27484.70
7/18/2019,27338.60
7/19/2019,28156.40
7/22/2019,28244.10
7/23/2019,28506.90
7/24/2019,28390.10
7/25/2019,28419.30
7/26/2019,28506.90
7/29/2019,28390.10
7/30/2019,27922.80
7/31/2019,28273.30
8/1/2019,28244.10
8/2/2019,28506.90
8/5/2019,28623.80
8/6/2019,28594.60
8/7/2019,29061.90
8/8/2019,29383.20
8/9/2019,29850.50
8/12/2019,30551.50
8/13/2019,30668.30
8/14/2019,31077.20
8/15/2019,31553.50
8/16/2019,30958.20
8/19/2019,31196.30
8/20/2019,32148.90
8/21/2019,31910.70
8/22/2019,31553.50
8/23/2019,32387.00
8/26/2019,31970.30
8/27/2019,31434.40
8/28/2019,31017.70
8/29/2019,31374.90
8/30/2019,31613.10
9/3/2019,31970.30
9/4/2019,31672.60
9/5/2019,31315.40
9/6/2019,31494.00
9/9/2019,32029.80
9/10/2019,32148.90
9/11/2019,32208.40
9/12/2019,33637.20
9/13/2019,33815.80
9/16/2019,34351.70
9/17/2019,34292.10
9/18/2019,33577.70
9/19/2019,34411.20
9/20/2019,34649.30
9/23/2019,33637.20
9/24/2019,33458.60
9/25/2019,34173.10
9/26/2019,34351.70
9/27/2019,34827.90
9/30/2019,34351.70
10/1/2019,34827.90
10/2/2019,34054.00
10/3/2019,34054.00
10/4/2019,33815.80
10/7/2019,33041.90
10/8/2019,33399.10
10/9/2019,33577.70
10/10/2019,33577.70
10/11/2019,33637.20
10/14/2019,34351.70
10/15/2019,34173.10
10/16/2019,34232.60
10/17/2019,33756.30
10/18/2019,33994.40
10/21/2019,33637.20
10/22/2019,33518.20
10/23/2019,33577.70
10/24/2019,34649.30
10/25/2019,34530.30
10/28/2019,34589.80
10/29/2019,34470.70
10/30/2019,34411.20
10/31/2019,34470.70
11/1/2019,34827.90
11/4/2019,35661.40
11/5/2019,35601.90
11/6/2019,35423.30
11/7/2019,35423.30
11/8/2019,35482.80
11/11/2019,35721.00
11/12/2019,36316.30
11/13/2019,36018.60
11/14/2019,34708.90
11/15/2019,34887.50
11/18/2019,34232.60
11/19/2019,34708.90
11/20/2019,33815.80
11/21/2019,33339.60
11/22/2019,33339.60
11/25/2019,33696.80
11/26/2019,33994.40
11/27/2019,33934.90
11/28/2019,33339.60
11/29/2019,33577.70
12/2/2019,32506.10
12/3/2019,32446.50
12/4/2019,32982.40
12/5/2019,32684.70
12/6/2019,32744.20
12/9/2019,32922.80
12/10/2019,33041.90
12/11/2019,33637.20
12/12/2019,33934.90
12/13/2019,33994.40
12/16/2019,33637.20
12/17/2019,32982.40
12/18/2019,33041.90
12/19/2019,33220.50
12/20/2019,33637.20
12/23/2019,33399.10
12/24/2019,33577.70
12/25/2019,34232.60
12/26/2019,34173.10
12/27/2019,34292.10
12/30/2019,34887.50
12/31/2019,34708.90
1/2/2020,34887.50
1/3/2020,34292.10
1/6/2020,33934.90
1/7/2020,34589.80
1/8/2020,33815.80
1/9/2020,34292.10
1/10/2020,34232.60
1/13/2020,33994.40
1/14/2020,33934.90
1/15/2020,33934.90
1/16/2020,34530.30
1/17/2020,34292.10
1/20/2020,34173.10
1/21/2020,33041.90
1/22/2020,33637.20
1/30/2020,32565.60
1/31/2020,30958.20
2/3/2020,30660.50
2/4/2020,30839.10
2/5/2020,30958.20
2/6/2020,31910.70
2/7/2020,31732.10
2/10/2020,31315.40
2/11/2020,31910.70
2/12/2020,32208.40
2/13/2020,32327.50
2/14/2020,32446.50
2/17/2020,32267.90
2/18/2020,33339.60
2/19/2020,33161.00
2/20/2020,33220.50
2/21/2020,32565.60
2/24/2020,31255.80
2/25/2020,32148.90
2/26/2020,32744.20
2/27/2020,33339.60
2/28/2020,32803.70
3/2/2020,33161.00
3/3/2020,33280.00
3/4/2020,33041.90
3/5/2020,32506.10
3/6/2020,32148.90
3/9/2020,29946.10
3/10/2020,30779.60
3/11/2020,30243.70
3/12/2020,28636.30
3/13/2020,28666.10
3/16/2020,28338.60
3/17/2020,28874.40
3/18/2020,28814.90
3/19/2020,28398.20
3/20/2020,28398.20
3/23/2020,26433.50
3/24/2020,26493.00
3/25/2020,27386.10
3/26/2020,26314.40
3/27/2020,25659.60
3/30/2020,24052.10
3/31/2020,24468.90
4/1/2020,25183.30
4/3/2020,26552.60
4/6/2020,28279.10
4/7/2020,28160.00
4/8/2020,27892.10
4/9/2020,27892.10
4/10/2020,27624.20
4/13/2020,27683.70
4/14/2020,29469.80
4/15/2020,29827.00
4/16/2020,29946.10
4/17/2020,30481.90
4/20/2020,30541.40
4/21/2020,29350.70
4/22/2020,30422.40
4/23/2020,30362.80
4/24/2020,30362.80
4/27/2020,30184.20
4/28/2020,30184.20
4/29/2020,30243.70
5/4/2020,30065.10
5/5/2020,30303.30
5/6/2020,31494.00
5/7/2020,31851.20
5/8/2020,31970.30
5/11/2020,32148.90
5/12/2020,32387.00
5/13/2020,34336.40
5/14/2020,33884.20
5/15/2020,33397.10
5/18/2020,33640.70
5/19/2020,34266.90
5/20/2020,34023.30
5/21/2020,34301.70
5/22/2020,33710.20
5/25/2020,33710.20
5/26/2020,33953.80
5/27/2020,33397.10
5/28/2020,33397.10
5/29/2020,33362.40
6/1/2020,33605.90
6/2/2020,33397.10
6/3/2020,33849.40
6/4/2020,33675.50
6/5/2020,33884.20
6/8/2020,34336.40
6/9/2020,34058.10
6/10/2020,33953.80
6/11/2020,32005.60
6/12/2020,32701.40
6/15/2020,32005.60
6/16/2020,32423.10
6/17/2020,32249.10
6/18/2020,32423.10
6/19/2020,32701.40
6/22/2020,32701.40
6/23/2020,33084.00
6/24/2020,32840.50
6/25/2020,32562.20
6/26/2020,32597.00
6/29/2020,32040.40
6/30/2020,31762.10
7/1/2020,32144.80
7/2/2020,32110.00
7/3/2020,32179.50
7/6/2020,32562.20
7/7/2020,33014.50
7/8/2020,33188.40
7/9/2020,33640.70
7/10/2020,33258.00
7/13/2020,33849.40
7/14/2020,33779.80
7/15/2020,33814.60
7/16/2020,33814.60
7/17/2020,33466.70
7/20/2020,32979.70
7/21/2020,33258.00
7/22/2020,32979.70
7/23/2020,33223.20
7/24/2020,31936.00
7/27/2020,30405.30
7/28/2020,31431.40
7/29/2020,30640.40
7/30/2020,31053.10
7/31/2020,30606.10
8/3/2020,31568.90
8/4/2020,32016.00
8/5/2020,32325.50
8/6/2020,32187.90
8/7/2020,32394.30
8/10/2020,32463.10
8/11/2020,32325.50
8/12/2020,32669.40
8/13/2020,32978.90
8/14/2020,32875.70
8/17/2020,33016.20
8/18/2020,32910.90
8/19/2020,32910.90
8/20/2020,33051.40
8/21/2020,33297.20
8/24/2020,34034.80
8/25/2020,34315.80
8/26/2020,33999.70
8/27/2020,35018.30
8/28/2020,35053.40
8/31/2020,34772.40
9/1/2020,35053.40
9/3/2020,35404.60
9/4/2020,35123.70
9/7/2020,34069.90
9/8/2020,34772.40
9/9/2020,34561.70
9/10/2020,34561.70
9/11/2020,34526.60
9/14/2020,34631.90
9/15/2020,35123.70
9/16/2020,35474.90
9/17/2020,35123.70
9/18/2020,35966.60
9/21/2020,35966.60
9/22/2020,36036.90
9/23/2020,35896.40
9/24/2020,35474.90
9/25/2020,35685.60
9/28/2020,35896.40
9/29/2020,35264.10
9/30/2020,35123.70
10/1/2020,35685.60
10/2/2020,35334.40
10/5/2020,35474.90
10/6/2020,35474.90
10/7/2020,35404.60
10/8/2020,35896.40
10/9/2020,35685.60
10/12/2020,35755.90
10/13/2020,35615.40
10/14/2020,35826.10
10/15/2020,35966.60
10/16/2020,37371.60
10/19/2020,37441.80
10/20/2020,37371.60
10/21/2020,37090.60
10/22/2020,37933.50
10/23/2020,37863.30
10/26/2020,37090.60
10/27/2020,36598.80
10/28/2020,35615.40
10/29/2020,35755.90
10/30/2020,36177.40
11/2/2020,36317.90
11/3/2020,37090.60
11/4/2020,37231.10
11/5/2020,36528.60
11/6/2020,36809.60
11/9/2020,37512.10
11/10/2020,37231.10
11/11/2020,37231.10
11/12/2020,37582.30
11/13/2020,37793.10
11/16/2020,37441.80
11/17/2020,37933.50
11/18/2020,37933.50
11/19/2020,38706.30
11/20/2020,38776.50
11/23/2020,39268.20
11/24/2020,39057.50
11/25/2020,38776.50
11/26/2020,39127.80
11/27/2020,39479.00
11/30/2020,38917.00
12/1/2020,38776.50
12/2/2020,39057.50
12/3/2020,39057.50
12/4/2020,39127.80
12/7/2020,39127.80
12/8/2020,39479.00
12/9/2020,40392.20
12/10/2020,39689.70
12/11/2020,40041.00
12/14/2020,40181.50
12/15/2020,39830.20
12/16/2020,40111.20
12/17/2020,39689.70
12/18/2020,39970.70
12/21/2020,40392.20
12/22/2020,40813.70
12/23/2020,40392.20
12/24/2020,40041.00
12/25/2020,40462.40
